age,workclass,fnlwgt,education,marital-status,occupation,capital-gain,capital-loss,hours-per-week,race
19,4,18399,15,4,1,0,54,40,5
44,4,7609,11,2,10,0,0,40,5
66,5,2625,11,2,14,0,0,50,2
19,4,17912,0,4,6,0,27,45,4
33,7,18318,9,4,1,0,0,40,5
44,4,15872,15,3,3,16,0,45,4
31,4,2110,11,4,3,0,0,40,4
21,4,3690,11,4,8,0,54,25,5
45,2,679,12,4,10,0,0,40,4
50,4,15335,9,2,12,0,0,40,1
17,4,3458,1,4,12,0,0,15,5
22,4,20473,11,4,12,0,0,35,4
39,4,18474,11,0,13,0,0,50,4
58,4,21337,1,2,14,0,0,60,5
42,4,19902,9,0,8,0,0,60,5
70,4,9999,11,2,12,0,0,40,4
35,4,13610,0,2,14,0,0,70,4
17,4,1706,2,4,8,0,0,6,4
48,4,4730,14,2,10,0,52,45,3
56,4,19139,11,2,3,0,0,40,5
33,4,21267,3,2,3,0,0,35,2
49,5,12634,15,2,12,0,0,60,2
39,4,20332,11,2,3,0,0,35,4
37,4,16157,15,0,6,0,19,40,1
41,4,15597,4,3,9,0,0,32,4
69,4,6410,9,6,4,33,0,15,4
18,4,20320,11,4,8,0,0,30,4
44,4,8952,15,6,1,0,0,32,2
59,1,18402,15,2,1,0,0,43,5
44,7,19745,10,2,10,96,0,40,5
38,4,9249,11,4,4,0,0,40,4
61,5,9771,11,2,4,44,0,45,2
35,1,63,9,0,10,0,0,50,5
41,4,7279,15,0,13,0,0,36,4
46,4,19430,11,2,7,0,0,40,4
30,2,12340,9,2,11,0,0,40,2
22,4,1512,15,4,1,0,0,35,4
31,4,13408,11,0,7,0,0,40,4
40,4,8504,11,0,1,0,5,40,5
42,6,944,15,2,5,0,0,60,4
48,4,4339,11,0,4,0,0,40,2
17,4,4108,2,4,6,0,0,35,5
24,6,602,11,4,12,0,0,40,4
36,4,11654,15,2,12,81,0,50,2
31,4,19302,15,0,3,0,0,40,4
43,4,2635,11,4,1,0,0,40,4
39,4,18977,11,2,14,0,0,40,4
26,4,20958,7,4,8,0,0,40,4
56,4,9041,11,2,12,0,0,15,4
28,4,18968,15,4,10,0,0,40,4
29,4,1786,11,2,7,0,0,40,4
48,0,4995,0,2,0,0,0,35,4
43,4,2325,11,4,3,0,0,40,5
46,4,12995,11,2,12,0,0,40,5
28,4,4790,11,4,3,0,0,40,5
17,4,5326,1,4,6,0,35,18,2
30,2,19313,11,2,8,0,0,40,5
51,4,8642,9,0,4,102,0,40,4
19,4,18864,3,4,7,0,0,40,4
34,4,1767,15,4,3,0,0,40,5
63,4,21750,15,2,4,0,0,35,5
43,7,8598,11,4,3,0,0,40,4
47,4,3686,15,0,4,0,0,40,4
59,4,2227,5,4,5,76,0,40,4
46,4,14088,1,2,3,0,0,32,5
55,4,4330,5,2,14,0,0,50,4
23,4,5565,9,4,4,0,0,40,5
36,4,18213,11,4,1,55,0,40,5
29,4,4696,9,4,12,0,0,50,5
29,4,6447,15,2,3,0,0,60,4
66,6,16984,15,2,5,0,0,7,4
34,7,20800,11,4,8,0,0,40,5
45,4,11761,9,2,12,0,0,42,4
44,4,5649,7,2,4,70,0,45,4
20,4,963,11,4,8,0,0,50,4
47,4,13112,7,2,12,81,0,50,4
58,5,17520,15,2,12,0,52,50,5
25,4,9559,11,2,14,0,0,40,1
22,4,15698,9,4,10,0,0,20,4
50,4,19397,15,2,8,0,0,44,5
44,2,5365,12,2,10,0,48,40,5
46,4,7140,7,0,10,0,0,50,4
49,4,10127,11,2,1,81,0,40,5
61,4,15011,9,2,4,0,0,40,4
44,4,17386,9,0,7,0,0,56,5
26,4,18451,11,4,12,0,0,50,4
37,1,13242,15,2,3,0,0,43,4
32,4,15671,11,2,6,0,0,40,5
27,4,13302,9,2,12,96,0,45,5
49,5,18680,11,2,4,0,0,40,4
35,4,15279,5,2,7,0,0,40,2
38,4,54,15,2,4,0,0,40,5
56,6,19532,11,2,8,0,48,50,4
30,4,7793,11,4,3,0,0,35,4
58,7,18448,12,2,1,110,0,43,5
24,4,7940,11,4,7,0,0,30,4
56,4,8462,15,2,5,0,0,60,4
19,4,7596,15,4,4,0,0,30,4
22,4,12094,11,4,1,0,0,40,2
24,4,15115,0,0,6,0,0,58,4
36,4,901,15,2,12,0,0,40,5
38,5,16149,15,2,12,0,18,60,4
45,4,10347,11,4,8,0,0,40,5
22,4,12861,11,4,8,0,0,45,4
25,4,21554,11,2,12,0,0,48,4
33,4,17566,5,5,6,0,0,35,4
41,6,3593,12,4,4,0,0,45,4
34,4,10363,15,2,7,0,0,40,4
58,4,1853,15,2,12,0,0,40,2
24,4,8202,8,4,12,0,0,50,4
44,5,17661,1,2,12,0,0,60,5
27,4,7601,15,4,8,0,0,40,5
56,4,935,12,2,4,0,0,40,4
29,4,5179,9,2,13,0,0,40,1
30,4,12362,11,4,12,0,0,40,4
23,4,16433,12,4,10,0,0,30,4
35,4,18380,15,5,1,0,0,40,2
24,4,19160,9,4,4,0,0,50,4
32,4,705,15,2,4,0,0,40,4
28,4,12702,11,2,3,0,0,50,4
34,4,19376,0,5,8,0,0,35,4
30,4,819,1,2,6,0,0,50,1
38,6,528,11,2,5,0,0,50,5
26,4,8552,11,2,7,0,0,45,4
37,4,14523,11,2,8,0,0,40,2
57,4,16989,11,4,1,0,0,40,2
35,4,11807,11,2,3,0,0,40,4
42,4,17019,11,2,3,81,0,40,5
39,4,10156,11,4,12,0,0,40,4
22,7,18243,15,4,11,0,0,40,4
22,0,11396,15,4,0,0,0,36,1
27,7,13432,11,2,11,0,0,60,5
48,4,5658,11,2,1,0,0,70,4
38,4,15486,15,2,13,0,49,40,5
30,4,10596,9,4,10,0,0,40,4
24,4,21451,7,2,1,0,0,40,4
48,4,6945,11,2,14,0,0,45,2
36,4,14645,11,2,7,0,0,40,5
24,4,4698,15,4,12,0,0,20,5
39,4,11241,11,4,7,0,0,40,4
29,1,18487,15,4,2,0,0,60,4
31,4,5707,11,2,12,0,0,18,4
45,4,155,15,2,14,93,0,50,4
40,4,13159,14,2,10,110,0,55,5
51,4,19134,5,3,3,0,0,50,4
27,4,15791,15,4,8,0,0,10,5
23,4,12042,8,4,3,0,0,40,5
19,4,19475,2,4,8,0,0,30,1
36,4,3108,2,2,7,0,0,48,5
29,4,12357,11,2,12,0,0,18,4
25,4,3766,2,4,6,0,0,43,4
57,4,9328,8,0,4,0,0,50,5
21,0,20099,11,4,0,0,0,10,4
60,5,19552,14,2,10,0,78,80,4
53,2,6431,11,0,1,0,0,35,5
23,4,17428,8,4,3,0,0,33,4
27,4,3910,15,2,13,0,0,40,4
73,7,3634,11,6,1,0,0,40,4
29,4,2410,14,4,10,0,0,55,4
36,7,15600,15,5,10,0,0,32,5
48,4,13416,11,4,13,0,0,33,2
38,4,18544,1,0,1,0,0,44,5
23,4,14277,11,4,7,0,0,40,4
48,4,1135,11,2,14,0,0,40,4
40,4,12894,12,0,4,0,14,50,5
20,4,13060,11,4,6,0,0,40,4
50,4,17340,9,2,4,0,0,60,4
40,4,5142,11,0,3,0,0,40,4
30,4,14434,9,2,10,0,0,40,5
39,4,4840,12,4,8,0,0,35,5
57,6,6698,15,5,12,0,0,35,4
19,4,12577,1,4,1,3,0,15,5
46,4,736,7,2,3,0,0,40,1
29,4,10070,1,0,3,0,0,52,4
38,4,690,11,2,4,0,0,40,4
49,4,4077,6,2,6,63,0,40,5
47,1,33,9,2,3,0,39,40,0
41,4,14286,15,4,14,0,0,43,2
47,4,1375,15,2,1,0,0,40,4
35,4,18063,11,2,3,0,0,40,5
21,4,12599,15,4,8,0,0,35,4
28,4,2320,11,4,8,0,0,46,4
80,4,57,9,4,9,0,0,40,5
50,4,21943,11,2,7,52,0,40,4
60,4,13832,15,0,1,0,0,40,4
68,4,11295,15,0,12,0,0,20,4
42,4,7196,12,2,10,0,0,60,4
47,4,260,6,0,8,0,35,30,4
46,4,5976,7,2,13,0,0,40,5
45,4,1749,6,4,8,0,0,20,5
20,4,10523,11,4,8,0,0,15,4
58,6,144,8,2,5,0,76,65,4
19,4,11153,15,4,12,0,0,40,4
67,4,9879,3,6,7,25,0,34,4
27,4,13643,9,4,4,0,0,40,4
50,6,698,15,2,5,0,0,60,5
25,4,16409,12,2,7,0,0,40,4
37,2,10723,9,2,8,0,0,40,4
22,4,14125,15,4,8,0,0,35,5
29,4,5116,9,2,10,0,0,40,4
34,4,9978,12,0,4,116,0,60,5
46,5,12137,14,2,10,110,0,60,4
26,4,12709,11,2,12,0,0,65,4
43,4,833,15,2,12,0,0,43,2
41,6,4903,7,2,3,0,48,40,4
70,4,7589,11,2,14,61,0,33,5
20,0,5154,1,3,0,0,42,40,4
25,4,6472,11,4,5,0,0,36,5
44,4,9793,11,2,14,0,0,40,4
24,2,1634,15,4,1,0,0,40,5
20,4,18439,15,4,12,0,0,20,4
42,7,21960,15,5,10,0,0,40,5
61,5,11467,11,2,4,0,0,20,4
29,4,8174,11,2,7,70,0,58,5
17,4,17256,2,4,8,0,0,12,4
41,4,19341,3,2,3,0,0,35,4
22,0,5431,9,4,0,0,0,25,4
34,4,522,5,2,14,0,0,40,4
32,4,10220,15,2,12,0,0,40,4
49,6,6245,11,2,3,0,0,40,4
26,4,7970,0,4,5,0,0,40,4
48,4,9098,11,2,10,0,0,40,5
22,4,20123,8,0,13,0,0,60,4
28,4,2363,9,4,1,0,0,30,4
24,4,15891,9,4,10,0,0,20,5
47,4,10678,15,6,14,0,0,25,4
38,4,5207,11,0,8,0,0,70,4
27,5,14454,2,2,1,0,0,40,5
32,4,19606,15,0,1,0,0,30,5
52,5,21787,12,0,4,0,0,50,4
54,6,13033,9,2,12,0,0,50,4
33,4,8325,12,2,10,0,0,45,4
54,4,7209,12,2,10,0,0,40,5
18,4,6890,15,4,8,0,0,20,5
21,4,17682,11,2,7,0,0,40,4
28,4,18484,11,2,14,0,0,60,4
45,7,3106,12,4,4,0,0,50,5
47,7,13476,15,2,8,0,0,38,4
45,4,12280,8,4,8,0,0,40,5
22,0,10183,11,4,0,0,0,35,4
46,4,14240,7,0,10,0,0,40,4
51,4,8921,11,0,6,0,0,20,5
26,4,7031,12,2,10,79,0,40,4
37,4,12858,15,2,8,0,0,40,2
60,4,191,11,6,12,0,0,50,2
62,5,1849,9,2,5,0,78,60,1
53,4,19969,9,2,10,0,0,48,5
38,2,11274,9,2,10,96,0,40,4
49,4,14881,9,2,4,0,0,55,4
22,4,14716,15,0,7,0,0,40,4
29,4,12991,9,2,12,0,0,50,4
18,4,3320,15,4,12,0,0,20,4
65,6,7519,0,2,3,0,0,40,4
31,4,12820,15,5,1,0,0,38,3
60,6,1280,12,0,10,0,0,10,4
59,6,11879,1,2,3,0,0,20,4
24,4,14396,11,2,4,0,0,37,5
41,4,5852,11,0,6,0,0,48,4
29,4,14743,11,4,1,0,0,40,4
39,4,18014,10,2,4,0,0,45,4
43,4,11023,15,5,12,0,0,10,4
38,4,20331,11,0,3,0,0,40,5
34,4,11792,15,2,4,0,0,52,4
48,4,1870,11,0,8,0,0,40,5
42,4,903,15,0,3,55,0,40,5
44,4,6217,9,2,13,0,0,40,4
52,4,1457,15,0,1,0,0,45,4
49,4,4523,11,5,12,0,0,40,5
39,6,20269,9,5,3,0,0,35,2
58,4,18525,11,2,5,0,0,40,4
27,4,13622,9,2,13,0,0,40,4
30,6,9275,15,2,1,0,0,20,4
36,4,12937,15,0,7,0,0,30,2
68,6,12775,15,0,14,0,0,20,4
42,4,7488,11,5,13,0,0,40,5
57,4,8815,15,2,10,96,0,60,5
40,1,11921,9,2,10,0,0,40,5
39,4,12721,9,0,4,0,0,50,4
35,4,2892,7,2,13,0,0,40,4
32,4,20906,11,2,3,63,0,40,4
63,2,20607,9,2,10,0,0,40,4
20,4,19257,2,4,8,0,0,35,5
19,4,9676,2,4,8,0,0,16,4
29,4,16998,7,4,8,0,5,60,5
28,2,14235,11,2,3,0,0,40,4
43,4,10717,9,2,4,0,0,50,4
20,0,5166,0,5,0,0,0,40,4
35,4,19278,7,0,6,0,0,24,4
53,4,5157,10,2,10,0,0,20,5
35,4,7311,9,2,10,0,0,60,2
23,4,4703,11,4,8,0,0,40,2
31,4,2883,15,2,8,0,0,30,5
52,1,61,9,2,11,0,0,60,4
43,4,12002,9,4,1,0,40,40,3
40,4,11621,14,2,10,0,0,40,2
30,4,19308,1,5,12,0,0,40,5
32,4,15672,11,4,1,0,0,40,5
47,4,8796,1,4,14,0,0,40,2
22,4,3579,11,4,7,0,0,40,5
38,2,13077,9,2,4,0,0,40,4
57,4,4641,11,2,4,0,0,40,2
40,4,10925,15,2,8,0,0,40,4
21,0,18708,15,4,0,0,0,40,4
33,4,12713,15,2,3,93,0,50,4
50,4,8262,9,6,10,0,0,40,5
22,4,1974,11,4,7,0,0,30,5
25,4,5296,11,4,1,0,0,40,5
28,4,17055,11,4,1,0,0,40,5
35,4,18535,15,4,1,0,0,40,5
24,0,14039,11,5,0,0,0,38,4
44,6,8522,15,2,4,0,0,50,4
31,6,15032,6,2,3,0,0,60,4
35,2,4757,12,2,10,110,0,50,5
25,1,10481,15,4,4,0,0,9,5
41,6,993,12,4,12,0,0,30,4
69,6,397,5,4,5,21,0,10,2
42,4,2627,11,2,4,0,0,40,4
18,5,5400,1,4,12,0,0,15,4
63,0,6608,10,2,0,0,0,12,4
34,2,21240,9,2,10,0,0,45,4
49,2,2255,11,2,14,0,0,40,4
17,4,16032,1,4,8,0,0,20,4
28,4,10370,15,4,1,0,0,15,5
22,0,1922,15,4,0,0,0,40,4
47,2,7763,11,2,11,0,0,60,4
58,4,7502,9,2,12,110,0,50,5
37,4,11236,12,0,4,0,0,45,4
67,6,20072,11,6,8,0,0,20,4
23,5,18306,11,4,1,0,0,40,5
70,4,5796,11,2,1,0,0,5,4
37,4,19656,11,2,3,0,0,40,5
47,4,11582,1,0,8,0,0,38,4
47,1,15847,8,2,1,0,0,45,5
48,4,2937,12,2,10,0,0,50,5
50,4,11606,12,0,12,0,25,45,4
33,4,21343,15,4,6,0,0,24,5
51,6,21155,15,2,3,0,0,40,5
41,4,5896,15,2,5,0,0,40,5
31,4,8697,7,4,10,0,0,3,4
56,4,5405,15,4,10,0,0,35,5
31,4,16225,11,4,5,0,0,38,5
22,4,12277,9,4,8,0,0,20,5
47,4,19362,15,0,10,0,0,48,1
38,1,7322,12,2,4,0,0,40,5
37,6,380,11,4,5,0,0,50,4
32,7,10966,9,2,11,0,48,45,4
42,2,15155,5,0,8,0,0,40,2
42,4,8598,9,2,4,81,0,40,2
21,4,21741,11,4,14,0,0,40,4
46,4,13110,7,5,4,0,0,40,5
66,5,5259,15,2,10,0,0,40,4
19,4,21909,2,4,8,0,0,15,4
48,4,16010,11,2,7,0,0,40,5
36,4,15819,11,2,7,0,0,48,5
25,4,6177,11,4,3,0,0,40,2
32,4,9615,7,5,4,115,0,50,4
43,6,661,9,0,10,0,0,70,4
33,4,8548,9,2,10,0,0,40,5
38,4,12299,15,0,14,0,0,55,4
22,4,13465,4,4,7,0,0,30,4
33,4,21839,15,0,1,0,0,40,2
40,2,634,11,0,8,0,0,50,4
39,4,9073,15,4,14,0,0,40,4
35,0,7073,8,2,0,0,0,20,4
46,4,8096,11,2,7,0,0,40,4
23,4,20920,1,4,3,0,0,40,5
65,4,9595,9,2,1,0,0,34,2
57,2,4748,11,0,8,0,0,40,4
28,4,13396,15,2,13,0,0,40,4
43,4,9441,11,2,12,0,0,44,3
38,4,7845,11,4,6,0,0,40,4
62,4,5275,11,6,1,0,0,20,2
17,4,12780,1,4,6,0,0,16,2
39,4,5919,1,2,8,0,0,40,5
40,4,3719,15,2,13,0,0,48,4
30,4,8385,11,2,7,0,0,45,4
36,6,6327,11,2,5,0,0,50,4
26,4,2270,11,2,3,0,0,40,4
26,1,19837,11,4,1,0,0,40,5
46,4,18972,15,2,12,0,56,50,4
30,4,10571,9,4,4,0,0,40,4
52,2,2554,12,2,10,0,0,40,4
36,2,18664,11,4,8,0,0,70,4
22,4,18668,11,4,12,0,0,45,2
52,1,18548,7,6,4,106,0,40,5
17,4,7614,1,4,8,0,0,16,5
47,4,10237,11,2,8,0,0,30,4
29,4,21611,15,2,14,0,0,45,4
37,1,21128,11,0,3,0,0,40,3
38,4,272,8,0,3,0,0,40,4
46,6,5038,9,2,3,0,0,40,4
32,4,19638,11,4,3,0,0,40,5
23,4,2932,0,2,6,0,0,10,5
50,2,3708,15,2,11,0,0,48,4
50,4,427,8,2,14,0,0,45,4
23,6,17396,11,4,3,0,0,40,5
65,4,16816,9,2,8,0,0,20,4
22,4,6816,11,4,1,0,0,40,5
33,6,21171,15,2,10,0,0,60,4
46,5,13032,9,6,4,0,0,50,4
47,6,3493,9,4,5,0,0,65,2
42,7,14013,15,5,13,0,0,40,4
19,4,12790,2,4,3,0,0,47,5
25,4,19561,15,4,8,0,0,40,4
38,4,6358,11,2,3,0,0,41,4
53,4,12811,9,4,4,0,0,40,4
28,4,6732,9,4,12,0,51,50,5
22,4,21335,15,4,8,0,0,24,4
20,4,969,15,4,8,0,0,20,4
38,0,5732,11,2,0,0,0,40,4
54,6,681,11,2,5,0,0,60,4
23,4,7789,11,4,1,0,0,40,4
47,4,14935,4,5,12,0,0,40,4
32,4,15437,15,4,1,0,0,40,4
27,4,16995,15,4,7,0,0,40,5
53,4,5876,11,6,7,0,0,40,4
44,4,14286,11,0,14,0,0,20,2
26,4,16358,11,2,3,0,0,40,4
45,2,10232,6,4,8,0,0,40,2
38,2,1582,9,2,10,0,0,45,5
53,4,15471,15,6,4,0,0,40,4
49,4,11368,15,2,1,0,0,40,5
37,4,10131,11,0,1,0,0,45,4
27,6,2392,15,4,3,0,0,35,2
61,4,15260,4,2,3,0,0,40,4
43,5,18640,9,2,12,0,0,45,1
66,2,20533,10,0,10,54,0,40,2
39,4,3855,12,0,10,16,0,40,4
19,4,13558,15,4,6,0,0,24,5
35,4,13379,8,2,8,0,0,40,4
70,4,11576,1,2,14,0,0,40,4
23,4,17559,11,4,7,0,0,35,4
66,4,3585,9,0,4,0,0,40,5
23,4,11429,11,4,11,0,0,40,4
28,4,4082,15,4,13,0,0,40,5
28,4,2157,5,2,3,0,0,40,4
35,4,7528,11,2,10,67,0,35,4
37,4,1467,12,2,4,0,0,60,4
49,4,18383,11,2,7,68,0,50,4
40,4,4938,9,4,4,0,0,50,5
40,4,13847,11,2,14,0,0,50,4
39,4,21976,7,5,3,0,0,40,4
21,4,9001,15,4,1,0,0,40,4
26,4,12493,9,5,12,0,0,40,5
49,1,6314,9,2,10,0,0,40,4
53,4,17975,12,2,1,0,0,40,4
35,4,19585,11,2,7,0,0,40,4
23,4,3654,15,4,7,0,0,30,4
46,1,18744,14,5,10,0,0,40,4
18,0,8352,1,4,0,0,0,25,2
65,4,9495,11,4,7,0,0,10,4
28,6,12992,15,2,3,0,0,40,4
50,4,19822,11,0,7,0,0,40,2
64,4,5181,11,2,6,0,0,18,4
53,4,3586,15,2,4,0,0,50,5
50,4,11905,4,2,6,0,0,40,4
50,4,7066,15,2,3,0,0,40,4
52,7,7811,10,2,10,0,0,40,4
24,4,7160,15,4,1,0,0,40,4
55,4,9746,11,0,3,0,0,48,2
43,4,8171,11,2,8,44,0,60,4
21,4,5832,15,4,13,0,0,35,4
27,4,16866,9,4,4,0,0,40,5
57,4,18438,11,6,8,0,35,25,4
38,6,715,15,2,5,0,0,35,4
63,4,3055,15,2,12,79,0,15,5
51,7,18152,12,2,4,0,0,50,5
38,4,1778,8,2,3,0,0,40,4
33,4,795,9,4,4,0,0,40,4
29,4,11851,9,0,10,38,0,15,5
47,4,7916,11,5,10,0,0,40,4
50,4,7823,12,4,10,0,0,40,4
24,4,14439,11,2,5,0,0,60,4
26,4,16193,1,4,6,0,0,20,4
60,6,160,11,0,3,0,0,50,4
35,5,20375,15,2,12,0,0,60,4
38,4,9125,15,0,1,0,0,40,4
28,4,11880,12,4,10,0,0,40,4
30,4,20546,15,2,6,0,0,32,4
35,4,4394,11,2,4,81,0,40,4
37,4,3164,7,4,4,0,0,45,5
17,4,5411,0,4,8,0,0,40,2
46,4,14569,15,2,1,0,0,40,4
42,4,15799,11,0,13,0,0,36,5
27,7,16379,15,2,14,56,0,40,4
47,6,20110,10,2,14,0,55,45,4
20,0,3907,15,4,0,0,0,30,4
28,4,15439,15,4,1,0,0,40,4
42,2,3884,15,2,14,0,0,40,4
70,4,5550,9,2,1,0,0,40,5
46,4,14411,9,4,4,0,0,55,4
31,4,20498,1,4,14,0,0,35,5
57,4,13062,11,2,9,0,0,30,5
26,4,5982,9,4,10,0,0,25,5
28,6,7686,8,2,5,0,0,80,4
40,4,6153,8,0,12,106,0,50,5
41,4,18580,11,2,4,0,0,40,4
28,4,6352,0,6,1,0,69,35,2
28,4,3264,11,4,12,29,0,48,4
23,2,11299,9,4,10,0,0,40,4
35,4,7844,11,2,4,0,0,40,2
51,0,13318,11,2,0,0,0,40,4
37,4,13703,15,2,14,0,0,40,4
28,7,17653,15,4,1,0,0,50,4
40,4,3762,11,2,3,0,0,40,5
27,4,13886,11,2,3,81,0,40,4
27,4,9359,2,4,7,0,0,45,4
44,4,21447,12,2,1,0,0,40,0
26,4,18460,1,0,1,0,0,40,4
50,6,14692,15,0,4,0,0,40,4
45,4,11371,11,2,6,93,0,40,4
34,4,21730,15,5,13,0,0,40,5
20,4,1538,11,4,1,0,0,20,4
46,7,7785,12,4,4,0,0,38,4
27,2,6570,11,4,14,0,0,40,5
24,4,5719,9,4,10,0,0,40,4
35,4,3855,12,2,10,110,0,50,4
27,4,3910,15,2,3,0,0,50,5
49,4,11137,9,2,12,0,0,50,5
34,4,9480,7,0,1,0,0,35,2
44,4,1768,11,2,3,0,0,40,5
32,2,21402,15,0,11,0,14,40,5
19,6,14662,15,4,14,0,0,30,4
27,4,6669,9,4,10,0,0,36,4
41,4,10697,12,0,4,0,0,40,2
33,4,15834,9,4,7,0,0,46,5
44,6,4261,11,2,4,0,0,84,2
43,7,5113,15,2,11,0,0,40,5
54,4,19368,11,2,3,0,0,44,4
46,4,6185,15,2,10,81,0,38,3
25,4,13539,11,4,11,0,0,40,4
46,4,5459,12,2,4,119,0,50,5
48,6,20260,11,0,3,0,0,60,4
46,4,20282,9,0,12,99,0,40,4
30,6,15094,11,4,4,0,0,45,5
31,5,5521,15,0,4,0,0,40,5
28,6,15141,9,4,12,0,0,48,5
40,6,13333,9,3,10,27,0,40,4
19,4,351,15,4,8,0,0,20,4
21,4,15139,11,4,7,0,0,40,2
20,4,9081,4,4,6,0,0,40,4
43,4,2417,15,2,12,0,0,45,5
55,4,15528,11,2,14,0,0,60,4
35,4,11266,9,2,10,0,0,50,2
32,6,9927,8,2,10,0,0,60,1
29,4,2445,11,2,5,0,0,60,1
30,4,13429,8,2,4,0,0,35,5
22,4,14793,11,4,1,0,0,40,4
39,4,11948,11,5,3,0,0,55,5
40,4,3020,9,2,4,96,0,40,5
43,4,10466,11,2,6,66,0,40,4
49,1,9421,11,2,1,0,0,40,4
28,4,19590,14,4,10,0,0,80,5
53,6,399,0,2,5,0,0,35,4
23,4,11336,11,4,8,0,0,37,5
20,4,14451,15,4,6,0,0,35,4
35,4,8944,9,2,12,0,0,52,3
17,4,3845,1,4,6,0,0,30,5
36,4,5144,8,2,1,0,0,40,2
18,4,20307,11,4,1,0,0,16,4
27,4,9557,9,2,10,0,0,42,4
46,4,6001,15,2,3,0,0,40,4
42,6,19284,8,2,10,0,0,40,1
36,5,1413,11,2,5,0,0,80,4
70,0,6613,11,2,0,0,0,14,4
33,4,14218,11,2,8,0,0,36,4
88,6,11463,14,2,4,0,0,40,4
43,4,5376,15,2,3,0,0,45,4
32,4,19791,11,2,7,79,0,55,4
41,4,9432,15,2,1,0,0,40,4
22,4,8135,11,4,8,0,0,20,4
50,4,10112,5,2,14,0,0,40,5
66,5,12690,9,2,4,104,0,40,4
51,4,3617,11,2,14,0,0,40,5
25,4,14542,1,0,7,0,0,40,5
51,4,2409,15,0,4,0,0,45,4
28,4,2693,11,4,8,0,0,40,4
39,2,4433,11,0,1,0,0,42,4
27,4,926,7,2,7,0,0,40,5
40,4,12806,1,2,7,0,0,30,4
33,4,20553,9,5,12,0,0,50,2
68,0,5914,11,2,0,0,0,45,4
44,4,8452,11,0,12,0,0,38,4
26,4,20616,11,4,6,0,0,52,4
39,7,19080,9,2,4,0,0,40,4
55,4,12961,0,2,3,0,0,40,5
23,4,18127,15,4,1,0,0,45,4
19,0,1894,15,4,0,0,0,30,2
32,6,14646,11,4,3,0,0,60,5
57,6,6967,7,2,8,0,0,40,4
60,4,1199,9,2,10,0,0,50,4
46,4,6315,11,2,14,0,0,41,5
20,4,18797,11,4,1,0,0,40,2
56,4,6598,11,2,14,0,0,50,4
33,4,5539,9,4,12,0,25,40,5
47,4,3747,13,4,8,0,0,25,5
50,5,10331,12,0,4,0,0,80,4
43,4,4800,11,5,4,0,0,40,4
53,7,40,15,2,8,0,0,40,5
25,4,6378,11,2,7,0,0,48,5
44,2,20151,2,2,8,0,0,35,4
23,4,2633,15,4,1,0,0,40,4
29,4,14238,12,4,4,0,0,60,4
41,4,14725,15,2,4,0,48,50,4
28,6,15677,11,2,3,0,0,40,5
52,4,20168,11,2,7,0,0,40,4
26,4,16340,9,4,10,0,0,30,4
43,4,3203,15,2,4,0,0,45,5
28,4,7743,7,0,10,0,0,40,4
45,4,9424,11,2,7,0,48,40,4
27,4,20514,9,4,1,0,0,40,5
21,4,5532,15,4,7,0,0,40,4
32,6,10269,9,2,13,93,0,40,5
34,4,12462,7,4,1,0,0,38,5
36,2,11948,15,2,11,0,0,57,4
35,4,19537,15,0,4,0,0,40,4
70,2,19498,11,6,1,0,0,12,4
42,4,15924,9,2,4,0,0,40,4
40,4,15927,9,2,4,0,0,50,5
37,7,17344,11,0,1,0,0,12,4
37,6,10736,11,2,3,0,0,47,2
32,4,1087,9,2,4,0,0,40,4
51,5,15238,12,2,4,110,0,50,4
29,4,5044,11,4,14,0,0,40,4
53,4,8506,12,2,10,93,0,40,4
22,4,21108,11,4,3,0,0,50,5
44,4,12225,15,2,10,0,0,40,4
24,4,16656,15,4,8,0,0,30,5
23,4,6173,9,2,4,0,0,40,3
45,5,563,9,2,4,0,0,51,4
20,0,8980,11,4,0,0,0,20,0
58,4,14741,0,2,14,0,48,40,2
58,4,18990,11,2,4,0,0,40,4
57,5,1566,11,2,4,0,0,60,4
30,4,18348,6,0,5,0,0,30,5
43,4,15047,9,0,7,0,0,40,4
27,4,4560,15,2,12,0,0,40,5
28,4,6079,11,4,1,0,0,40,5
26,4,17715,11,2,3,0,0,50,4
26,4,18202,11,4,6,0,0,40,2
35,6,9447,15,2,3,0,0,60,4
44,6,9301,9,2,12,0,0,40,1
36,4,2704,11,2,3,0,0,40,5
36,4,8666,11,4,8,0,0,40,4
47,2,3457,9,5,10,0,0,70,4
52,4,8007,11,2,4,119,0,40,3
46,2,14375,0,0,11,0,0,20,5
30,5,10515,15,2,3,0,0,70,4
47,4,9150,11,4,10,69,0,40,5
53,4,12866,6,4,9,0,0,9,5
44,5,14070,9,2,4,0,0,60,4
47,4,10829,11,2,6,0,0,40,2
45,4,9424,12,0,10,0,0,40,4
58,4,11287,11,2,14,0,0,45,5
48,4,11240,5,2,14,0,34,55,4
21,4,16372,15,4,3,0,0,40,5
59,4,10954,11,2,4,0,0,30,4
67,4,4783,6,0,1,0,0,20,5
22,4,11552,8,4,8,0,0,40,5
55,4,16609,9,2,12,0,0,20,5
29,4,21154,11,4,7,0,0,48,4
30,4,10126,11,0,14,0,0,52,4
30,4,7800,11,2,12,0,0,42,4
22,5,20500,9,4,1,0,0,40,4
62,0,10800,0,6,0,0,0,30,4
44,4,18581,15,0,3,0,0,40,4
