age,workclass,education,occupation,hours-per-week,income
17,Private,11th,Sales,20,0
19,Private,Some-college,Adm-clerical,20,0
37,Private,HS-grad,Transport-moving,50,0
34,Private,HS-grad,Transport-moving,40,0
57,Private,1st-4th,Handlers-cleaners,40,0
31,Private,Bachelors,Exec-managerial,50,0
23,Private,HS-grad,Machine-op-inspct,40,0
57,Private,Some-college,Machine-op-inspct,40,0
28,Local-gov,HS-grad,Adm-clerical,40,0
41,Private,HS-grad,Transport-moving,40,0
27,Federal-gov,Some-college,Adm-clerical,32,0
37,Self-emp-not-inc,HS-grad,Sales,40,0
47,Private,Bachelors,Prof-specialty,50,0
43,Private,HS-grad,Craft-repair,45,0
19,Private,HS-grad,Other-service,40,0
26,Private,HS-grad,Machine-op-inspct,40,0
46,Private,11th,Transport-moving,30,0
23,Private,Some-college,Machine-op-inspct,40,0
44,Private,1st-4th,Other-service,40,0
40,Private,Some-college,Exec-managerial,40,0
36,Private,Some-college,Prof-specialty,50,0
69,State-gov,Some-college,Adm-clerical,38,0
37,Private,1st-4th,Farming-fishing,85,0
48,Private,Some-college,Prof-specialty,40,0
29,Private,Bachelors,Prof-specialty,1,0
22,Private,HS-grad,Farming-fishing,45,0
27,Private,HS-grad,Other-service,30,0
47,Private,HS-grad,Other-service,40,0
28,Local-gov,Assoc-acdm,Adm-clerical,40,0
46,Private,HS-grad,Handlers-cleaners,50,0
46,Private,HS-grad,Craft-repair,40,0
32,Private,HS-grad,Handlers-cleaners,40,1
35,Private,Masters,Exec-managerial,40,0
24,Private,Masters,Tech-support,50,0
29,Private,HS-grad,Craft-repair,40,0
69,?,7th-8th,?,48,0
55,Private,Masters,Exec-managerial,40,1
44,Private,Bachelors,Sales,50,1
39,Private,Some-college,Exec-managerial,35,1
29,Private,Assoc-voc,Prof-specialty,43,0
18,Private,12th,Other-service,20,0
73,?,11th,?,8,0
36,Private,Bachelors,Other-service,20,0
23,Private,Bachelors,Adm-clerical,5,0
20,Private,Some-college,Priv-house-serv,45,0
29,Private,HS-grad,Craft-repair,50,0
21,State-gov,Some-college,Adm-clerical,30,0
42,Private,Some-college,Exec-managerial,40,0
18,Private,9th,Handlers-cleaners,40,0
25,State-gov,Bachelors,Other-service,40,0
58,Private,11th,Protective-serv,35,0
20,Private,Some-college,Sales,25,0
53,Private,Assoc-voc,Tech-support,40,0
58,Private,HS-grad,Transport-moving,40,0
67,Federal-gov,HS-grad,Tech-support,40,1
70,Self-emp-not-inc,HS-grad,Farming-fishing,40,0
41,Private,Masters,Exec-managerial,40,1
44,Private,HS-grad,Transport-moving,40,0
54,Private,HS-grad,Transport-moving,60,0
32,Private,HS-grad,Machine-op-inspct,42,0
50,Local-gov,Bachelors,Prof-specialty,24,0
47,Private,10th,Machine-op-inspct,40,1
35,Federal-gov,Bachelors,Craft-repair,40,1
24,Local-gov,Some-college,Adm-clerical,40,0
32,Private,Assoc-acdm,Handlers-cleaners,40,0
31,Private,HS-grad,Handlers-cleaners,40,0
26,Local-gov,HS-grad,Protective-serv,50,0
43,Private,HS-grad,Craft-repair,40,0
35,Private,10th,Other-service,40,0
43,Private,Some-college,Tech-support,35,0
27,Private,Some-college,Exec-managerial,50,0
38,Private,5th-6th,Other-service,40,0
55,Private,Assoc-voc,Craft-repair,40,1
33,Private,HS-grad,Adm-clerical,50,0
25,Private,Bachelors,Exec-managerial,50,0
37,Private,HS-grad,Adm-clerical,37,0
35,Private,Bachelors,Prof-specialty,50,0
35,Private,HS-grad,Craft-repair,48,0
20,Private,Some-college,Adm-clerical,35,0
40,Private,Some-college,Sales,40,0
62,Local-gov,HS-grad,Other-service,40,1
32,Self-emp-not-inc,HS-grad,Other-service,60,0
34,Private,HS-grad,Handlers-cleaners,40,0
28,Private,Bachelors,Exec-managerial,50,1
29,State-gov,HS-grad,Craft-repair,40,1
27,Private,Some-college,Adm-clerical,40,0
47,Self-emp-not-inc,Assoc-voc,Sales,40,1
30,Private,HS-grad,Other-service,10,0
35,Self-emp-not-inc,Some-college,Other-service,20,0
24,Private,Bachelors,Adm-clerical,16,0
33,Self-emp-not-inc,HS-grad,Craft-repair,50,0
23,Private,HS-grad,Sales,30,0
50,Private,12th,Sales,40,1
56,Private,Masters,Adm-clerical,80,1
18,Private,12th,Machine-op-inspct,40,0
23,Private,HS-grad,Other-service,40,0
27,Private,Bachelors,Adm-clerical,40,0
31,Local-gov,HS-grad,Craft-repair,70,1
39,Private,Some-college,Machine-op-inspct,40,0
25,Private,HS-grad,Sales,40,0
22,?,Some-college,?,40,0
18,Private,HS-grad,Sales,20,0
50,Private,Some-college,Exec-managerial,50,1
27,Private,Some-college,Exec-managerial,45,0
48,Private,Bachelors,Tech-support,45,1
33,Private,HS-grad,Other-service,36,0
24,Self-emp-not-inc,11th,Prof-specialty,3,0
30,Private,Some-college,Handlers-cleaners,40,0
35,Private,HS-grad,Machine-op-inspct,40,0
26,Private,Bachelors,Prof-specialty,90,0
26,Private,HS-grad,Adm-clerical,40,0
26,Private,Some-college,Sales,30,0
63,Private,7th-8th,Other-service,40,0
19,Local-gov,HS-grad,Adm-clerical,40,0
36,Private,Assoc-voc,Tech-support,3,0
59,Private,Some-college,Craft-repair,40,0
45,Local-gov,HS-grad,Transport-moving,40,1
58,Local-gov,Bachelors,Prof-specialty,40,0
31,Private,Bachelors,Sales,41,0
50,Self-emp-inc,Bachelors,Sales,65,1
25,State-gov,Some-college,Other-service,15,0
23,Local-gov,Bachelors,Prof-specialty,15,0
32,Private,Some-college,Machine-op-inspct,40,0
27,State-gov,Bachelors,Prof-specialty,60,0
71,Private,HS-grad,Sales,20,0
19,Private,Some-college,Sales,25,0
33,Private,Assoc-acdm,Other-service,40,0
37,Private,Assoc-voc,Sales,45,1
17,Private,11th,Sales,12,0
35,Private,HS-grad,Craft-repair,40,0
22,Private,Assoc-voc,Other-service,52,0
17,Private,11th,Sales,20,0
34,Private,Some-college,Adm-clerical,40,1
58,Private,Masters,Exec-managerial,60,0
27,?,Some-college,?,30,0
64,Self-emp-inc,HS-grad,Exec-managerial,40,0
29,Private,Assoc-voc,Handlers-cleaners,50,0
31,Private,Some-college,Sales,40,0
23,Private,HS-grad,Machine-op-inspct,40,1
28,Private,Assoc-voc,Exec-managerial,40,0
41,Private,7th-8th,Farming-fishing,36,0
31,Self-emp-not-inc,HS-grad,Other-service,40,0
34,Local-gov,HS-grad,Other-service,20,0
37,Private,Bachelors,Exec-managerial,50,1
43,Private,Some-college,Machine-op-inspct,40,0
41,Private,1st-4th,Craft-repair,35,0
54,Private,12th,Craft-repair,40,0
58,?,Some-college,?,36,0
46,Private,7th-8th,Craft-repair,47,0
36,Local-gov,11th,Craft-repair,40,0
81,Private,12th,Sales,30,0
20,Federal-gov,11th,Other-service,10,0
33,Private,Bachelors,Sales,55,0
28,Private,Bachelors,Craft-repair,50,0
55,Private,7th-8th,Adm-clerical,75,0
34,Private,HS-grad,Tech-support,40,0
41,Private,HS-grad,Sales,50,0
23,Private,HS-grad,Sales,40,0
44,Private,7th-8th,Craft-repair,40,0
27,Self-emp-not-inc,10th,Sales,48,0
29,Private,Bachelors,Craft-repair,45,0
47,Private,Assoc-voc,Handlers-cleaners,40,0
57,Private,Bachelors,Sales,45,0
44,Private,HS-grad,Craft-repair,40,1
29,?,HS-grad,?,40,0
22,Private,Some-college,Sales,34,0
30,Self-emp-not-inc,HS-grad,Craft-repair,30,0
60,Self-emp-not-inc,HS-grad,Sales,70,0
21,?,Some-college,?,20,0
24,?,9th,?,40,0
32,Private,HS-grad,Farming-fishing,40,0
47,Local-gov,Masters,Prof-specialty,50,1
24,Private,HS-grad,Handlers-cleaners,40,0
37,Private,Some-college,Other-service,20,0
64,State-gov,Bachelors,Prof-specialty,40,0
49,Private,Bachelors,Exec-managerial,43,0
20,Private,Some-college,Adm-clerical,15,0
35,Private,Assoc-acdm,Exec-managerial,50,0
61,Private,5th-6th,Handlers-cleaners,40,1
28,State-gov,Prof-school,Prof-specialty,90,0
28,Private,Some-college,Transport-moving,20,0
62,Local-gov,Masters,Prof-specialty,40,1
22,Private,HS-grad,Craft-repair,45,0
35,Private,HS-grad,Craft-repair,50,0
39,Private,HS-grad,Other-service,40,0
27,Private,Some-college,Machine-op-inspct,40,0
66,?,9th,?,40,0
21,?,Some-college,?,40,0
19,Private,HS-grad,Craft-repair,45,0
44,Local-gov,Masters,Prof-specialty,44,1
47,Private,Some-college,Exec-managerial,60,0
45,Private,Some-college,Adm-clerical,45,0
47,Private,11th,Transport-moving,40,0
41,Private,HS-grad,Sales,30,0
19,?,Some-college,?,30,0
32,Private,Some-college,Tech-support,50,0
26,Private,Assoc-acdm,Other-service,40,0
42,Private,Some-college,Machine-op-inspct,40,0
34,Private,HS-grad,Exec-managerial,44,0
69,Private,HS-grad,Transport-moving,40,0
32,Private,HS-grad,Other-service,40,0
36,Private,HS-grad,Machine-op-inspct,40,0
59,Private,10th,Transport-moving,40,0
45,Self-emp-not-inc,HS-grad,Exec-managerial,40,0
26,Private,HS-grad,Farming-fishing,40,0
31,Private,Some-college,Handlers-cleaners,40,0
63,Private,9th,Handlers-cleaners,32,0
32,Private,Prof-school,Sales,60,1
60,Private,Bachelors,Prof-specialty,48,1
46,Federal-gov,Bachelors,Exec-managerial,40,0
42,Private,Bachelors,Sales,40,1
41,State-gov,Masters,Prof-specialty,60,1
62,Self-emp-not-inc,Bachelors,Prof-specialty,40,0
29,Private,Bachelors,Prof-specialty,40,0
90,Private,10th,Exec-managerial,40,0
38,Local-gov,Some-college,Prof-specialty,44,0
42,Private,Bachelors,Adm-clerical,35,0
20,Local-gov,Some-college,Handlers-cleaners,40,0
48,Local-gov,Assoc-acdm,Adm-clerical,40,0
43,Self-emp-not-inc,HS-grad,Other-service,16,0
22,Private,Some-college,Machine-op-inspct,35,0
27,Private,HS-grad,Craft-repair,40,1
43,Private,HS-grad,Exec-managerial,60,0
62,Private,HS-grad,Sales,40,0
68,Self-emp-not-inc,Some-college,Adm-clerical,40,0
21,Private,Some-college,Other-service,25,0
30,Private,Some-college,Adm-clerical,45,0
57,Private,Bachelors,Prof-specialty,40,1
55,Private,Assoc-voc,Transport-moving,50,1
49,Private,HS-grad,Transport-moving,40,0
43,Self-emp-not-inc,Bachelors,Prof-specialty,21,0
43,Private,Bachelors,Exec-managerial,50,1
28,Private,Bachelors,Prof-specialty,55,0
25,State-gov,Bachelors,Exec-managerial,38,0
25,Private,11th,Craft-repair,40,0
35,Private,Assoc-acdm,Exec-managerial,50,0
31,Private,HS-grad,Other-service,20,0
33,Private,HS-grad,Transport-moving,46,0
42,Local-gov,Masters,Exec-managerial,60,1
37,Private,HS-grad,Machine-op-inspct,40,0
39,Self-emp-not-inc,HS-grad,Exec-managerial,16,0
49,?,HS-grad,?,40,0
33,Local-gov,HS-grad,Transport-moving,40,0
29,Private,HS-grad,Other-service,35,0
44,?,HS-grad,?,30,0
20,Private,Some-college,Tech-support,10,0
28,Private,Assoc-acdm,Exec-managerial,65,1
23,Private,HS-grad,Transport-moving,40,0
19,Private,11th,Handlers-cleaners,30,0
76,Private,HS-grad,Other-service,17,0
33,Private,HS-grad,Craft-repair,40,0
51,Private,Prof-school,Prof-specialty,50,1
37,Private,HS-grad,Other-service,40,0
22,Private,HS-grad,Exec-managerial,40,0
45,Local-gov,Masters,Prof-specialty,42,0
34,Private,Bachelors,Prof-specialty,40,1
47,Private,HS-grad,Adm-clerical,40,0
31,Private,HS-grad,Prof-specialty,43,0
22,Private,Some-college,Other-service,20,0
53,Private,Some-college,Exec-managerial,45,0
61,Self-emp-not-inc,Preschool,Craft-repair,40,0
37,Self-emp-not-inc,HS-grad,Exec-managerial,60,0
38,State-gov,Bachelors,Adm-clerical,40,0
23,Private,HS-grad,Other-service,45,0
31,Private,HS-grad,Sales,40,0
27,Private,HS-grad,Transport-moving,45,1
51,Private,Assoc-voc,Other-service,50,1
22,Private,HS-grad,Other-service,20,0
28,Private,Assoc-acdm,Adm-clerical,32,0
41,Private,Doctorate,Prof-specialty,60,1
34,Private,Assoc-voc,Craft-repair,40,0
25,Private,Bachelors,Exec-managerial,50,0
32,Private,HS-grad,Other-service,40,0
24,Private,HS-grad,Machine-op-inspct,40,0
21,Private,Some-college,Handlers-cleaners,40,0
57,Private,Some-college,Adm-clerical,40,0
55,Private,HS-grad,Craft-repair,45,0
68,Self-emp-not-inc,HS-grad,Farming-fishing,40,0
22,Private,HS-grad,Other-service,36,0
27,Private,Assoc-voc,Tech-support,36,0
31,Private,Some-college,Sales,45,0
30,?,5th-6th,?,40,0
61,Self-emp-not-inc,11th,Exec-managerial,20,0
39,Private,Masters,Sales,40,0
51,Private,Bachelors,Prof-specialty,40,1
18,Private,11th,Craft-repair,35,0
33,Self-emp-not-inc,HS-grad,Craft-repair,40,0
31,Private,HS-grad,Exec-managerial,40,0
53,State-gov,HS-grad,Craft-repair,40,0
22,Private,HS-grad,Other-service,15,0
32,Private,Some-college,Prof-specialty,40,0
49,Private,HS-grad,Machine-op-inspct,40,0
29,State-gov,Bachelors,Exec-managerial,40,1
35,Private,Some-college,Sales,43,1
24,Private,Bachelors,Exec-managerial,40,0
52,Private,HS-grad,Tech-support,40,0
22,Private,HS-grad,Craft-repair,50,0
44,Private,Assoc-acdm,Exec-managerial,45,1
48,Self-emp-not-inc,Prof-school,Prof-specialty,35,1
41,Local-gov,HS-grad,Protective-serv,40,0
41,Private,Some-college,Transport-moving,60,0
45,Private,HS-grad,Sales,40,0
60,Private,Assoc-voc,Adm-clerical,40,0
64,Self-emp-not-inc,HS-grad,Sales,5,0
27,Private,Masters,Exec-managerial,37,0
43,Private,Some-college,Sales,40,1
31,Private,Assoc-voc,Transport-moving,40,0
30,Private,HS-grad,Adm-clerical,40,0
42,Private,Some-college,Exec-managerial,40,0
73,Local-gov,7th-8th,Protective-serv,10,0
21,Private,HS-grad,Sales,60,0
50,Private,10th,Craft-repair,40,1
56,Self-emp-inc,Some-college,Craft-repair,40,0
50,Private,Doctorate,Prof-specialty,40,0
41,Local-gov,Masters,Prof-specialty,40,0
46,Private,Masters,Prof-specialty,35,0
32,Private,7th-8th,Priv-house-serv,15,0
27,Self-emp-inc,Masters,Transport-moving,40,0
26,Private,Bachelors,Sales,40,0
22,Private,Bachelors,Sales,40,0
32,Local-gov,HS-grad,Other-service,40,0
27,Private,Bachelors,Tech-support,40,0
26,Private,Some-college,Handlers-cleaners,35,0
28,Private,10th,Craft-repair,40,0
28,Private,Bachelors,Adm-clerical,40,0
33,Private,Masters,Adm-clerical,40,0
58,Private,HS-grad,Adm-clerical,40,0
22,Federal-gov,Bachelors,Prof-specialty,10,0
28,Private,Assoc-acdm,Handlers-cleaners,40,0
40,State-gov,Assoc-voc,Craft-repair,40,0
36,Self-emp-not-inc,Bachelors,Exec-managerial,50,0
51,Private,HS-grad,Craft-repair,40,0
59,Self-emp-inc,Masters,Sales,40,0
59,Federal-gov,HS-grad,Craft-repair,40,1
35,Private,10th,Other-service,60,0
29,Private,HS-grad,Craft-repair,40,0
31,Federal-gov,HS-grad,Farming-fishing,40,0
29,Private,1st-4th,Other-service,40,0
25,Private,Some-college,Prof-specialty,65,0
27,Private,11th,Handlers-cleaners,40,0
52,Private,HS-grad,Other-service,40,0
47,Private,Masters,Adm-clerical,40,0
18,?,Some-college,?,4,0
49,Private,Assoc-voc,Prof-specialty,60,1
20,Private,Some-college,Handlers-cleaners,6,0
56,Self-emp-not-inc,Prof-school,Prof-specialty,55,0
34,Private,Bachelors,Adm-clerical,20,0
29,Self-emp-not-inc,Some-college,Prof-specialty,40,0
21,Private,Assoc-voc,Craft-repair,40,0
47,Private,HS-grad,Machine-op-inspct,40,0
35,Private,12th,Protective-serv,40,0
31,Local-gov,Bachelors,Protective-serv,40,0
79,Private,7th-8th,Priv-house-serv,30,0
28,Private,HS-grad,Craft-repair,46,0
51,Private,Assoc-voc,Prof-specialty,40,0
27,Private,9th,Farming-fishing,40,0
42,Private,7th-8th,Craft-repair,40,0
30,Private,Masters,Adm-clerical,40,0
41,Private,Some-college,Craft-repair,60,1
44,Private,Some-college,Craft-repair,40,0
36,Private,10th,Handlers-cleaners,40,0
28,Private,Assoc-acdm,Sales,37,0
30,Private,HS-grad,Craft-repair,48,0
60,?,HS-grad,?,42,0
47,Private,Assoc-acdm,Transport-moving,40,0
35,Private,Bachelors,Prof-specialty,32,0
77,Self-emp-not-inc,Preschool,Exec-managerial,60,0
23,Private,HS-grad,Machine-op-inspct,40,0
31,Private,HS-grad,Transport-moving,38,0
47,Self-emp-not-inc,HS-grad,Sales,75,1
24,Private,HS-grad,Other-service,45,1
42,Private,Some-college,Adm-clerical,40,0
37,Private,11th,Transport-moving,65,0
49,Private,HS-grad,Exec-managerial,40,0
65,Self-emp-not-inc,Bachelors,Sales,15,0
37,Private,HS-grad,Craft-repair,40,0
63,?,HS-grad,?,4,0
37,Private,10th,Farming-fishing,40,0
35,Private,HS-grad,Craft-repair,40,0
31,Federal-gov,HS-grad,Tech-support,40,0
30,Private,HS-grad,Transport-moving,40,0
40,Private,Some-college,Sales,40,0
26,Private,Bachelors,Exec-managerial,55,0
46,Private,HS-grad,Adm-clerical,58,1
33,Private,HS-grad,Handlers-cleaners,40,0
42,Self-emp-inc,Some-college,Sales,60,0
28,Private,HS-grad,Tech-support,60,0
58,Private,HS-grad,Machine-op-inspct,40,0
41,Local-gov,Some-college,Handlers-cleaners,40,0
26,Private,HS-grad,Machine-op-inspct,45,0
58,Self-emp-inc,Bachelors,Sales,70,0
66,Private,Bachelors,Prof-specialty,45,1
43,Private,Bachelors,Prof-specialty,40,0
52,Self-emp-not-inc,HS-grad,Transport-moving,40,0
36,Self-emp-inc,Some-college,Exec-managerial,30,0
26,Private,HS-grad,Transport-moving,70,0
58,Self-emp-not-inc,Some-college,Sales,40,0
53,Self-emp-inc,Bachelors,Exec-managerial,50,0
47,Private,HS-grad,Exec-managerial,50,0
18,Private,10th,Sales,20,0
26,Federal-gov,Assoc-voc,Craft-repair,50,0
45,Private,HS-grad,Sales,50,0
24,Private,9th,Sales,45,0
52,Private,HS-grad,Craft-repair,40,0
44,Private,HS-grad,Other-service,40,0
26,Private,HS-grad,Other-service,30,0
34,Private,12th,Sales,34,0
21,Private,Some-college,Exec-managerial,38,0
33,Private,Some-college,Machine-op-inspct,40,0
49,Private,Some-college,Other-service,40,0
39,Private,HS-grad,Sales,40,0
37,Local-gov,HS-grad,Protective-serv,40,0
29,Private,Assoc-voc,Handlers-cleaners,40,0
38,Private,Some-college,Prof-specialty,32,0
61,Private,Some-college,Sales,40,0
21,Private,HS-grad,Other-service,40,0
52,Private,HS-grad,Sales,40,0
51,Self-emp-inc,Assoc-voc,Adm-clerical,40,0
33,Private,HS-grad,Other-service,40,0
52,Self-emp-inc,HS-grad,Exec-managerial,40,1
41,Private,Some-college,Adm-clerical,35,0
34,Private,Some-college,Other-service,12,0
54,Private,HS-grad,Sales,46,0
56,Self-emp-not-inc,HS-grad,Other-service,60,1
51,Self-emp-inc,HS-grad,Sales,40,0
43,Private,9th,Machine-op-inspct,40,0
47,Private,Some-college,Tech-support,40,1
47,Private,HS-grad,Farming-fishing,40,0
33,Private,HS-grad,Craft-repair,40,0
36,Private,HS-grad,Craft-repair,45,0
31,Private,HS-grad,Farming-fishing,40,0
35,Private,Bachelors,Tech-support,40,1
27,Private,11th,Farming-fishing,40,0
27,Private,Bachelors,Adm-clerical,40,0
46,Self-emp-not-inc,HS-grad,Craft-repair,50,0
29,Private,7th-8th,Craft-repair,40,0
22,Private,Some-college,Adm-clerical,20,0
43,Private,1st-4th,Prof-specialty,21,0
42,Private,Bachelors,Exec-managerial,50,0
53,Private,Some-college,Transport-moving,60,0
32,Local-gov,HS-grad,Transport-moving,40,0
57,Private,Some-college,Other-service,38,0
48,Private,HS-grad,Machine-op-inspct,40,1
61,Private,10th,Other-service,38,0
38,Self-emp-not-inc,HS-grad,Other-service,40,0
29,Self-emp-not-inc,HS-grad,Craft-repair,40,0
39,Local-gov,12th,Tech-support,50,0
51,Private,Assoc-acdm,Other-service,40,0
38,Self-emp-inc,Some-college,Exec-managerial,80,1
32,Self-emp-not-inc,HS-grad,Craft-repair,40,0
19,Private,1st-4th,Handlers-cleaners,52,0
34,Private,Some-college,Prof-specialty,40,0
24,Private,Bachelors,Prof-specialty,30,0
64,Private,11th,Transport-moving,40,0
46,Private,Some-college,Craft-repair,50,1
58,Private,Bachelors,Prof-specialty,99,0
21,Private,HS-grad,Machine-op-inspct,40,0
24,Private,Bachelors,Exec-managerial,45,1
48,Private,Assoc-acdm,Machine-op-inspct,40,0
36,Self-emp-not-inc,Some-college,Prof-specialty,4,0
47,Private,HS-grad,Transport-moving,65,0
22,Private,10th,Sales,40,0
59,Private,Doctorate,Prof-specialty,50,0
59,Private,HS-grad,Other-service,40,0
37,Private,HS-grad,Machine-op-inspct,40,0
56,Private,10th,Sales,30,1
30,Private,Assoc-voc,Sales,45,1
44,Self-emp-inc,Masters,Exec-managerial,40,0
63,Private,9th,Craft-repair,16,0
22,?,Some-college,?,40,0
25,Private,Bachelors,Tech-support,40,0
78,?,7th-8th,?,40,0
21,Private,5th-6th,Farming-fishing,36,0
39,Private,Bachelors,Prof-specialty,40,0
49,Private,Bachelors,Exec-managerial,40,0
44,Self-emp-inc,Some-college,Exec-managerial,50,1
35,State-gov,HS-grad,Other-service,40,0
23,Private,Some-college,Sales,35,0
45,Private,HS-grad,Machine-op-inspct,40,0
25,Private,HS-grad,Adm-clerical,40,0
44,Local-gov,Bachelors,Protective-serv,40,1
38,Federal-gov,Masters,Exec-managerial,55,0
62,Self-emp-not-inc,HS-grad,Craft-repair,40,0
29,Private,HS-grad,Protective-serv,40,0
63,Private,HS-grad,Handlers-cleaners,40,0
23,Private,HS-grad,Other-service,40,0
36,Private,1st-4th,Other-service,20,0
24,Private,Some-college,Adm-clerical,40,0
61,Private,HS-grad,Exec-managerial,38,1
25,Local-gov,Some-college,Adm-clerical,40,0
40,Private,Assoc-voc,Transport-moving,32,0
62,Local-gov,Masters,Prof-specialty,33,1
51,Private,HS-grad,Adm-clerical,40,0
72,Private,Masters,Prof-specialty,60,0
51,Private,HS-grad,Other-service,40,0
18,Self-emp-not-inc,HS-grad,Farming-fishing,40,0
37,State-gov,Assoc-voc,Prof-specialty,40,0
21,Private,HS-grad,Transport-moving,40,0
34,Private,HS-grad,Craft-repair,40,0
58,Private,Some-college,Sales,60,0
34,Local-gov,HS-grad,Protective-serv,50,0
35,Private,Some-college,Sales,50,0
68,Self-emp-not-inc,HS-grad,Farming-fishing,10,0
20,Private,Assoc-acdm,Other-service,40,0
24,Private,Some-college,Adm-clerical,20,0
64,Local-gov,11th,Craft-repair,40,1
49,Self-emp-not-inc,Bachelors,Craft-repair,50,0
33,State-gov,Some-college,Other-service,40,0
47,Self-emp-not-inc,Bachelors,Prof-specialty,60,0
51,Private,Masters,Exec-managerial,50,1
58,Private,Bachelors,Exec-managerial,50,0
31,Private,Bachelors,Prof-specialty,40,0
66,Private,HS-grad,Adm-clerical,40,0
65,Private,11th,Handlers-cleaners,20,0
57,Local-gov,7th-8th,Exec-managerial,40,0
41,Private,12th,Protective-serv,40,0
46,Private,Some-college,Sales,42,0
41,Private,Masters,Prof-specialty,40,1
