age,workclass,education-num,occupation,capital-gain,capital-loss,hours-per-week,income
34,Self-emp-not-inc,9,Craft-repair,0,0,40,1
30,Private,11,Exec-managerial,0,0,48,0
50,Private,10,Craft-repair,0,1887,35,1
44,Private,16,Prof-specialty,0,0,20,0
67,Federal-gov,13,Adm-clerical,0,0,40,0
28,Private,14,Prof-specialty,0,0,50,0
35,Private,9,Tech-support,0,0,35,0
18,Self-emp-not-inc,7,Farming-fishing,0,0,24,0
47,Self-emp-not-inc,7,Exec-managerial,0,0,55,0
27,Private,10,Adm-clerical,0,0,40,0
80,Local-gov,2,Farming-fishing,1086,0,20,0
21,Private,9,Craft-repair,0,0,40,0
67,Self-emp-not-inc,16,Sales,20051,0,40,1
63,Self-emp-not-inc,9,Farming-fishing,0,0,60,0
27,Private,9,Exec-managerial,0,0,37,0
29,Private,13,Exec-managerial,0,0,40,0
53,Self-emp-not-inc,9,Craft-repair,0,0,60,0
36,Private,6,Craft-repair,0,0,40,0
39,Private,9,Craft-repair,7298,0,40,0
27,Private,10,Prof-specialty,0,0,40,0
61,Private,4,Craft-repair,0,0,40,0
32,Private,9,Machine-op-inspct,0,0,40,0
37,Private,12,Exec-managerial,0,0,48,0
40,Private,10,Adm-clerical,0,0,55,1
42,State-gov,13,Adm-clerical,0,0,40,0
30,Private,7,Other-service,0,0,32,0
49,Private,7,Other-service,0,0,50,0
41,Private,9,Craft-repair,0,0,40,0
62,Self-emp-not-inc,14,Sales,0,0,40,0
33,Self-emp-not-inc,10,Sales,0,1740,50,0
37,Private,9,Machine-op-inspct,0,0,40,0
22,Private,10,Protective-serv,0,0,60,0
46,Private,11,Machine-op-inspct,0,0,40,0
40,Private,10,Exec-managerial,0,0,45,0
43,Local-gov,12,Tech-support,0,0,43,0
55,Private,16,Prof-specialty,0,0,56,0
23,Private,13,Prof-specialty,0,0,40,0
43,Local-gov,13,Protective-serv,0,0,45,0
30,Private,12,Other-service,0,0,25,1
22,Private,10,Other-service,0,0,16,0
27,Self-emp-not-inc,9,Craft-repair,9562,0,50,1
48,Private,9,Machine-op-inspct,0,0,48,0
41,Private,9,Exec-managerial,2174,0,40,0
30,Private,10,Craft-repair,0,1740,40,0
20,Private,9,Adm-clerical,0,0,60,0
24,Private,13,Sales,0,0,50,0
23,?,10,?,0,0,20,0
19,Private,9,Sales,0,0,25,0
53,State-gov,11,Prof-specialty,4386,0,40,1
22,?,10,?,0,0,40,0
31,Private,10,Transport-moving,0,0,50,0
55,Private,12,Tech-support,0,0,25,0
41,Private,11,Tech-support,0,0,40,0
41,Private,10,Sales,2174,0,45,0
22,Private,10,Craft-repair,0,0,40,0
40,Private,9,Prof-specialty,0,0,50,0
26,Self-emp-not-inc,9,Adm-clerical,0,0,40,0
48,State-gov,9,Adm-clerical,0,0,40,0
31,Self-emp-not-inc,13,Tech-support,0,0,40,0
69,Self-emp-not-inc,4,Farming-fishing,1848,0,10,0
23,Private,13,Exec-managerial,0,0,45,0
65,Federal-gov,10,Adm-clerical,0,0,48,0
70,?,13,?,0,0,7,0
47,Private,14,Exec-managerial,0,0,65,1
21,?,10,?,0,0,6,0
19,Private,10,Adm-clerical,0,0,40,0
31,Private,10,Adm-clerical,0,1740,20,0
28,Local-gov,13,Tech-support,0,0,40,0
22,Private,10,Prof-specialty,0,0,35,0
50,Federal-gov,12,Exec-managerial,0,0,60,0
26,Private,5,Other-service,0,0,35,0
26,Private,13,Craft-repair,0,0,45,1
27,Private,6,Machine-op-inspct,0,0,40,0
30,Private,13,Sales,0,0,50,1
36,Private,9,Machine-op-inspct,4101,0,40,0
18,Private,7,Other-service,0,0,6,0
53,Self-emp-inc,16,Exec-managerial,14084,0,50,1
57,Private,10,Craft-repair,0,0,40,0
22,Private,9,Transport-moving,0,0,37,0
18,Self-emp-not-inc,7,Sales,0,0,40,0
33,Private,10,Adm-clerical,0,0,40,0
28,Private,10,Other-service,0,0,37,0
62,State-gov,9,Adm-clerical,0,0,40,0
50,Self-emp-not-inc,9,Farming-fishing,0,0,40,0
22,Self-emp-inc,9,Machine-op-inspct,0,0,24,0
32,Private,13,Sales,0,0,40,0
35,Private,10,Machine-op-inspct,0,0,55,0
21,Private,10,Other-service,0,0,30,0
34,State-gov,13,Prof-specialty,0,0,48,0
19,Private,9,Other-service,0,0,30,0
39,Private,13,Prof-specialty,0,1887,40,0
53,Private,9,Craft-repair,0,0,52,1
29,Private,9,Craft-repair,2597,0,40,0
20,Private,11,Tech-support,0,0,25,0
53,Local-gov,14,Exec-managerial,7688,0,70,1
33,Private,12,Sales,0,0,40,0
18,Private,9,Adm-clerical,0,0,25,0
57,State-gov,10,Adm-clerical,0,0,40,0
47,Private,13,Machine-op-inspct,0,0,40,0
40,Private,9,Other-service,0,0,40,0
41,Private,10,Sales,0,0,43,0
47,Private,9,Other-service,0,0,9,0
45,Private,7,Craft-repair,0,0,40,0
25,Private,9,Craft-repair,0,0,35,0
50,Private,7,Machine-op-inspct,0,0,40,0
17,Private,6,Sales,0,0,12,0
27,Private,12,Transport-moving,0,0,40,0
37,Local-gov,4,Machine-op-inspct,0,0,40,0
44,Private,10,Transport-moving,0,0,35,0
29,Private,9,Other-service,0,0,40,0
38,State-gov,13,Prof-specialty,0,0,40,0
37,Local-gov,9,Other-service,0,0,25,0
24,Private,9,Machine-op-inspct,0,0,24,0
39,Private,9,Machine-op-inspct,0,0,40,0
37,Self-emp-inc,10,Craft-repair,0,0,50,1
40,Private,11,Exec-managerial,0,0,40,0
24,Private,9,Other-service,0,0,30,0
63,Private,7,Farming-fishing,0,0,12,0
68,?,9,?,0,0,20,0
18,Private,9,Sales,0,0,33,0
76,Self-emp-not-inc,5,Farming-fishing,0,0,40,0
45,State-gov,9,Craft-repair,0,0,40,0
36,Self-emp-not-inc,3,Transport-moving,0,0,50,1
46,State-gov,10,Exec-managerial,0,0,40,0
17,Private,7,Other-service,0,0,10,0
44,Private,10,Craft-repair,0,0,60,0
38,Local-gov,9,Transport-moving,0,0,40,0
26,Local-gov,13,Prof-specialty,0,0,40,0
47,State-gov,9,Other-service,0,0,40,0
30,Private,14,Exec-managerial,0,0,50,1
31,Private,10,Tech-support,0,0,50,0
25,Private,13,Sales,0,0,50,0
32,Self-emp-inc,14,Exec-managerial,0,0,52,0
30,Private,13,Adm-clerical,0,0,40,0
61,Private,9,Machine-op-inspct,0,0,40,0
62,Private,10,Craft-repair,0,0,40,0
19,Private,10,Sales,0,0,7,0
25,Private,13,Prof-specialty,0,0,40,0
48,Private,13,Other-service,0,0,20,0
46,Private,9,Adm-clerical,0,0,40,0
43,Private,9,Transport-moving,0,0,30,0
30,Private,9,Transport-moving,0,0,44,0
35,Private,11,Tech-support,0,0,40,1
30,Private,13,Prof-specialty,0,0,40,0
17,Private,8,Other-service,0,0,35,0
62,Self-emp-not-inc,13,Prof-specialty,0,0,60,1
47,Private,10,Exec-managerial,0,0,50,1
45,State-gov,14,Prof-specialty,0,0,50,0
51,Private,9,Sales,0,0,48,0
54,Private,9,Craft-repair,0,0,40,1
42,Private,10,Handlers-cleaners,0,625,40,0
38,Private,13,Exec-managerial,3325,0,40,0
21,Private,9,Sales,0,0,40,0
35,State-gov,13,Adm-clerical,4101,0,40,0
24,Private,13,Sales,0,0,50,0
22,Private,6,Other-service,0,0,40,0
43,Private,13,Sales,0,0,50,1
58,Private,14,Prof-specialty,0,0,50,1
46,Private,13,Adm-clerical,0,0,40,0
45,Self-emp-inc,10,Sales,0,0,30,0
43,Self-emp-inc,16,Prof-specialty,0,0,70,1
68,Private,9,Exec-managerial,0,0,10,1
36,Private,9,Sales,0,0,40,0
31,Private,10,Other-service,0,0,35,0
60,Private,4,Craft-repair,0,0,40,0
51,Private,7,Machine-op-inspct,5455,0,40,0
19,Private,9,Other-service,0,0,30,0
56,?,9,?,0,0,40,0
55,Private,9,Craft-repair,0,0,50,0
29,Private,9,Machine-op-inspct,0,0,48,0
39,Private,9,Transport-moving,0,0,60,0
40,Private,13,Exec-managerial,0,0,50,1
39,Private,9,Craft-repair,0,0,40,0
31,Private,13,Sales,0,0,55,1
61,Private,9,Adm-clerical,0,0,40,0
20,?,10,?,0,0,40,0
46,Private,11,Prof-specialty,0,0,40,1
69,Private,9,Adm-clerical,0,0,24,0
31,Private,7,Other-service,0,2179,35,0
63,Private,10,Other-service,0,0,40,0
36,Private,9,Adm-clerical,0,0,40,0
65,?,7,?,0,0,40,0
90,Private,13,Prof-specialty,0,0,10,0
47,State-gov,11,Exec-managerial,0,0,38,1
47,Private,11,Craft-repair,7688,0,40,1
25,Private,9,Adm-clerical,0,0,50,0
43,Self-emp-inc,10,Exec-managerial,0,0,40,0
33,Private,3,Machine-op-inspct,0,0,40,0
26,Private,9,Protective-serv,0,0,44,0
39,Private,9,Tech-support,0,0,62,0
31,Private,9,Other-service,0,0,40,0
42,Self-emp-not-inc,16,Prof-specialty,0,0,99,0
72,State-gov,4,Other-service,0,0,40,0
51,?,9,?,0,0,28,0
22,Private,9,Handlers-cleaners,0,0,40,0
33,Private,9,Adm-clerical,0,0,40,0
72,Local-gov,16,Exec-managerial,0,1258,40,0
42,Private,6,Craft-repair,0,0,40,0
22,Private,9,Exec-managerial,0,0,55,0
62,?,10,?,0,0,24,0
35,Private,10,Craft-repair,0,0,40,0
21,Private,9,Machine-op-inspct,0,0,40,0
54,Private,4,Craft-repair,0,0,40,0
31,Private,9,Machine-op-inspct,0,0,40,0
44,Private,14,Prof-specialty,0,0,40,0
45,Private,10,Sales,0,0,40,0
36,Private,13,Craft-repair,0,0,40,1
30,Private,11,Prof-specialty,0,0,36,1
54,Private,9,Transport-moving,0,0,40,1
43,Private,14,Exec-managerial,0,0,40,1
73,Private,9,Transport-moving,0,0,16,0
44,Private,9,Craft-repair,0,0,40,0
28,Private,9,Farming-fishing,0,0,35,0
55,Private,9,Exec-managerial,0,0,60,1
22,Private,9,Other-service,0,2205,40,0
46,Private,9,Machine-op-inspct,0,0,38,0
19,Private,9,Adm-clerical,0,0,20,0
19,Private,6,Other-service,-31441,0,24,0
43,Private,9,Tech-support,0,0,40,0
41,Self-emp-not-inc,14,Handlers-cleaners,0,0,40,0
34,Private,13,Prof-specialty,0,0,40,0
28,?,10,?,0,0,40,0
43,Self-emp-not-inc,10,Sales,0,880,42,0
36,Private,13,Prof-specialty,0,0,55,0
53,Private,13,Prof-specialty,7688,0,40,1
27,Private,9,Sales,0,0,45,0
30,Private,13,Other-service,0,0,60,1
65,Private,10,Sales,0,0,20,0
29,Private,13,Sales,0,0,40,1
45,Local-gov,9,Protective-serv,0,0,40,0
45,Private,13,Prof-specialty,0,0,46,0
33,Private,11,Prof-specialty,7688,0,40,0
37,Private,10,Craft-repair,0,0,40,0
24,Private,13,Prof-specialty,0,0,35,0
32,Local-gov,10,Other-service,0,0,40,0
40,Private,9,Adm-clerical,0,0,32,0
22,Private,9,Prof-specialty,0,0,54,0
30,Private,9,Craft-repair,0,0,40,0
20,Private,9,Machine-op-inspct,0,0,43,0
32,Private,9,Craft-repair,0,0,48,0
34,Self-emp-not-inc,7,Transport-moving,0,0,60,0
54,Self-emp-not-inc,9,Exec-managerial,0,0,50,0
26,Private,5,Craft-repair,0,0,20,0
54,Private,10,Craft-repair,0,0,40,0
42,Private,13,Sales,0,0,40,0
66,Private,13,Priv-house-serv,0,0,99,0
28,Private,10,Exec-managerial,0,0,55,0
48,Self-emp-inc,13,Exec-managerial,0,0,40,1
48,Private,7,Machine-op-inspct,0,0,40,0
40,Private,14,Prof-specialty,0,0,43,0
36,Private,10,Craft-repair,0,0,40,0
27,Private,9,Exec-managerial,0,0,48,0
57,Private,9,Sales,0,0,30,0
34,Private,6,Farming-fishing,0,0,35,0
58,Self-emp-not-inc,5,Craft-repair,0,0,40,0
23,Private,13,Other-service,0,0,30,0
62,Private,10,Adm-clerical,0,0,40,0
20,Private,7,Transport-moving,0,0,40,0
49,Private,13,Sales,0,0,45,1
36,State-gov,10,Handlers-cleaners,0,0,38,0
21,Private,10,Adm-clerical,0,0,43,0
47,Private,8,Adm-clerical,0,0,40,0
56,Private,9,Sales,0,0,40,0
41,Private,9,Exec-managerial,0,0,60,0
64,Private,10,Other-service,0,0,20,0
54,Private,4,Machine-op-inspct,0,0,40,0
36,Private,9,Handlers-cleaners,0,0,40,0
49,Private,10,Other-service,0,0,43,0
47,State-gov,9,Exec-managerial,0,0,40,0
27,Private,12,Tech-support,0,0,40,0
38,Private,11,Adm-clerical,0,0,40,0
43,Private,10,Transport-moving,4934,0,51,1
18,Private,8,Handlers-cleaners,0,0,20,0
31,Private,9,Exec-managerial,0,0,40,0
36,Private,9,Machine-op-inspct,0,0,40,0
18,Private,9,Farming-fishing,0,0,40,0
23,Local-gov,13,Prof-specialty,0,0,60,0
58,Private,7,Sales,0,0,40,0
19,Private,9,Sales,0,0,30,0
35,Private,9,Handlers-cleaners,0,0,40,0
74,Self-emp-inc,9,Exec-managerial,0,0,30,1
31,Private,8,Sales,0,0,32,0
33,Private,9,Adm-clerical,0,0,40,0
90,Private,13,Prof-specialty,0,0,40,0
38,State-gov,10,Protective-serv,0,0,40,1
20,Private,10,Sales,0,0,35,0
23,Private,6,Other-service,0,0,40,0
17,Private,6,Other-service,0,0,15,0
40,Private,9,Craft-repair,0,0,40,0
24,Private,5,Handlers-cleaners,0,0,12,0
23,State-gov,13,Prof-specialty,0,0,40,0
34,Private,10,Sales,0,0,35,0
44,Private,7,Other-service,0,0,30,0
30,Private,10,Craft-repair,0,0,40,0
32,Private,15,Prof-specialty,15024,0,50,1
46,Private,10,Tech-support,5178,0,40,1
35,Private,7,Priv-house-serv,0,0,8,0
38,Private,9,Other-service,0,0,70,0
46,Private,13,Prof-specialty,0,0,32,0
42,State-gov,11,Protective-serv,0,0,40,1
28,Private,10,Handlers-cleaners,0,0,40,0
41,Private,9,Adm-clerical,0,0,40,1
32,Private,9,Craft-repair,0,0,40,0
63,Local-gov,13,Prof-specialty,0,0,21,0
45,Private,9,Craft-repair,0,0,40,0
28,Private,10,Exec-managerial,0,0,50,1
20,Private,10,Machine-op-inspct,0,0,35,0
27,Private,9,Machine-op-inspct,0,0,40,0
37,Private,13,Other-service,0,0,20,0
21,Private,10,Other-service,0,0,40,0
49,Federal-gov,11,Adm-clerical,0,0,9,0
41,Private,10,Craft-repair,0,0,40,0
29,Private,11,Exec-managerial,0,0,40,0
18,Private,9,Handlers-cleaners,0,0,25,0
52,Private,9,Sales,0,1762,40,0
68,Self-emp-inc,7,Sales,0,1258,40,0
42,Private,9,Craft-repair,0,1887,50,0
47,Self-emp-inc,15,Other-service,0,0,60,1
22,Private,10,Craft-repair,0,0,40,0
47,Private,9,Other-service,0,0,25,0
38,Private,10,Exec-managerial,0,0,52,0
27,Private,10,Adm-clerical,0,0,20,0
46,Private,9,Transport-moving,0,1590,48,0
39,Private,9,Other-service,0,0,60,1
31,Federal-gov,11,Handlers-cleaners,0,0,40,0
39,Private,10,Transport-moving,0,0,43,0
29,Private,10,Adm-clerical,0,0,40,0
63,?,15,?,0,0,30,1
31,Private,9,Craft-repair,0,0,48,1
45,Private,10,Other-service,0,0,40,0
46,Private,4,Other-service,0,0,52,0
48,Private,7,Exec-managerial,0,0,50,0
39,Self-emp-not-inc,9,Exec-managerial,0,0,40,0
44,Private,9,Adm-clerical,0,0,40,0
49,Self-emp-not-inc,13,Sales,0,0,60,0
47,Federal-gov,9,Adm-clerical,0,0,40,0
56,Local-gov,15,Adm-clerical,0,0,40,1
60,Private,10,Exec-managerial,0,0,40,0
41,Self-emp-not-inc,14,Exec-managerial,0,0,45,1
39,Private,3,Other-service,0,0,40,0
20,?,10,?,1055,0,50,0
32,Private,9,Craft-repair,0,0,99,0
47,Private,14,Prof-specialty,15024,0,45,0
50,Private,13,Craft-repair,0,0,20,0
51,Private,10,Adm-clerical,0,0,45,0
52,Private,10,Craft-repair,0,0,40,0
48,Private,10,Adm-clerical,0,0,40,0
67,Private,14,Prof-specialty,0,2457,40,0
35,Private,12,Other-service,0,0,40,0
47,Private,3,Other-service,0,0,40,0
23,Private,10,Transport-moving,4101,0,40,0
38,Federal-gov,11,Craft-repair,6497,0,40,0
27,Private,9,Exec-managerial,0,0,40,0
22,Private,10,Handlers-cleaners,0,0,40,0
41,Self-emp-not-inc,8,Craft-repair,0,0,40,0
33,Private,5,Other-service,0,0,45,0
43,Private,10,Exec-managerial,0,0,45,0
49,State-gov,9,Prof-specialty,0,0,40,1
19,Private,9,Other-service,0,0,20,0
40,Self-emp-inc,9,Handlers-cleaners,0,0,40,0
66,Private,9,Transport-moving,0,0,16,0
34,Private,11,Tech-support,0,0,60,0
61,Private,13,Sales,0,0,50,1
19,Private,10,Other-service,0,0,15,0
37,State-gov,12,Adm-clerical,0,0,40,0
19,Private,9,Other-service,0,0,20,0
35,Private,13,Sales,0,0,52,1
36,Local-gov,11,Exec-managerial,0,0,60,0
38,Private,9,Protective-serv,0,0,40,0
48,Private,13,Exec-managerial,7688,0,40,0
68,Private,9,Priv-house-serv,0,0,24,0
33,Private,10,Prof-specialty,7298,0,21,1
22,Federal-gov,10,Sales,0,1902,37,0
57,Local-gov,11,Protective-serv,0,0,40,0
44,Private,16,Prof-specialty,0,0,40,1
34,Local-gov,13,Protective-serv,0,0,40,1
22,Private,9,Sales,0,0,20,0
44,Local-gov,14,Prof-specialty,8614,0,33,0
24,Private,10,Sales,0,0,20,0
53,Private,5,Transport-moving,0,0,40,0
44,Private,10,Sales,0,0,60,0
23,Private,9,Protective-serv,0,0,42,0
41,Private,9,Other-service,0,0,40,0
34,Private,10,Handlers-cleaners,0,0,32,0
40,Private,10,Transport-moving,0,0,48,1
28,Local-gov,9,Protective-serv,0,0,40,1
19,Private,10,Sales,0,0,20,0
17,Private,6,Sales,0,0,10,0
49,Private,14,Exec-managerial,15024,0,50,1
27,Private,9,Tech-support,0,0,40,0
57,Private,9,Exec-managerial,0,0,38,0
46,Private,14,Prof-specialty,15024,0,50,1
42,Self-emp-not-inc,14,Exec-managerial,0,0,70,0
21,Private,9,Other-service,0,0,40,0
34,Private,10,Tech-support,0,0,84,1
38,Private,12,Tech-support,0,0,56,0
27,Private,9,Machine-op-inspct,0,0,40,0
37,Private,9,Exec-managerial,0,0,40,1
41,State-gov,13,Prof-specialty,0,0,48,1
37,Private,13,Prof-specialty,0,0,45,0
42,Local-gov,13,Adm-clerical,0,0,45,1
47,Local-gov,14,Prof-specialty,0,0,60,1
60,State-gov,13,Exec-managerial,0,0,50,0
45,Private,9,Sales,0,0,50,0
23,Self-emp-inc,10,Prof-specialty,0,0,50,0
60,Self-emp-not-inc,9,Sales,0,0,60,0
27,Private,6,Transport-moving,0,0,75,0
51,Local-gov,9,Machine-op-inspct,0,0,40,0
40,Private,9,Adm-clerical,0,0,40,0
26,Private,13,Adm-clerical,0,0,25,0
33,Private,10,Exec-managerial,0,0,40,0
25,Private,14,Prof-specialty,0,0,30,0
37,Private,14,Exec-managerial,27828,0,60,1
36,Self-emp-not-inc,4,Machine-op-inspct,7298,0,45,1
24,Private,13,Prof-specialty,0,0,35,0
37,State-gov,10,Exec-managerial,0,0,40,0
33,Private,9,Machine-op-inspct,0,0,40,0
48,Private,9,Exec-managerial,0,0,40,0
37,Private,11,Sales,0,0,32,0
44,Self-emp-not-inc,15,Prof-specialty,0,0,60,1
19,Private,10,Sales,0,0,15,0
47,Private,10,Other-service,0,0,44,0
29,Private,9,Transport-moving,0,0,40,0
19,Private,10,Adm-clerical,0,0,40,0
49,Private,9,Craft-repair,5013,0,60,0
27,Private,10,Craft-repair,0,2057,49,0
26,Private,11,Other-service,0,0,40,0
72,Private,9,Adm-clerical,0,0,30,0
22,Private,7,Machine-op-inspct,0,0,42,0
52,Private,9,Other-service,0,0,38,0
32,Private,13,Sales,0,0,32,0
33,Private,9,Farming-fishing,0,0,20,0
37,Private,9,Sales,0,0,50,0
33,?,7,?,0,0,40,0
38,Private,13,Exec-managerial,0,0,55,0
57,Private,9,Other-service,0,0,40,0
37,Private,13,Adm-clerical,0,0,40,0
36,Self-emp-not-inc,14,Sales,10520,0,45,1
49,Private,11,Tech-support,0,0,40,0
35,Private,10,Other-service,0,0,37,0
24,Private,10,Transport-moving,0,0,40,1
66,Self-emp-inc,6,Sales,0,0,30,0
45,Private,9,Machine-op-inspct,0,1740,40,0
52,Private,4,Machine-op-inspct,0,0,60,0
49,Private,12,Sales,0,0,40,0
56,Private,9,Machine-op-inspct,0,0,32,0
39,Private,10,Prof-specialty,0,0,45,1
49,Private,14,Prof-specialty,0,0,50,1
44,Private,11,Craft-repair,3411,0,40,0
34,Private,14,Exec-managerial,0,0,50,0
23,Private,10,Craft-repair,0,0,30,0
29,Private,11,Other-service,0,0,40,0
28,Private,8,Craft-repair,0,0,40,0
59,Self-emp-inc,15,Exec-managerial,-31073,0,84,0
37,Private,13,Exec-managerial,0,0,40,0
46,Private,9,Machine-op-inspct,0,0,40,0
24,Private,9,Handlers-cleaners,0,0,50,0
53,Self-emp-inc,13,Exec-managerial,0,1902,48,1
54,Private,9,Transport-moving,0,0,40,0
31,Private,15,Prof-specialty,14084,0,50,1
20,Private,9,Priv-house-serv,0,0,45,0
27,Local-gov,11,Tech-support,0,1564,72,0
39,Private,10,Craft-repair,0,0,50,0
36,Self-emp-not-inc,11,Farming-fishing,0,0,60,1
34,Private,13,Sales,0,0,45,0
47,State-gov,9,Adm-clerical,1831,0,38,0
30,Private,10,Adm-clerical,0,0,40,0
39,Private,10,Exec-managerial,0,625,40,0
63,Self-emp-not-inc,10,Exec-managerial,0,0,60,1
18,Private,9,Sales,0,0,20,0
45,Private,3,Priv-house-serv,0,0,35,0
63,Private,9,Machine-op-inspct,0,0,40,0
32,Private,9,Craft-repair,0,0,40,0
21,Private,9,Sales,0,0,38,0
40,Private,9,Other-service,0,0,12,0
54,Self-emp-inc,13,Exec-managerial,-31073,0,70,0
37,Private,10,Adm-clerical,0,0,40,0
23,Private,7,Farming-fishing,0,0,40,0
46,Private,9,Sales,0,0,40,0
31,Private,10,Sales,0,0,40,0
36,Private,9,Sales,0,0,40,0
26,Private,10,Craft-repair,0,0,40,0
61,Private,11,Tech-support,0,0,8,0
25,?,10,?,0,0,50,0
47,Private,13,Sales,0,0,65,0
66,Private,9,Transport-moving,0,0,24,0
46,Self-emp-not-inc,9,Exec-managerial,0,0,40,0
64,Private,14,Prof-specialty,0,0,45,0
26,Private,13,Prof-specialty,0,0,48,0
58,Private,9,Sales,0,0,40,0
46,State-gov,15,Exec-managerial,15024,0,40,1
57,Self-emp-not-inc,10,Craft-repair,3137,0,40,0
50,Private,7,Priv-house-serv,0,0,40,0
42,Private,9,Handlers-cleaners,0,0,40,0
38,Private,9,Craft-repair,0,0,40,1
43,Self-emp-not-inc,13,Sales,0,0,60,0
38,Self-emp-inc,9,Sales,0,0,55,0
40,Private,9,Machine-op-inspct,0,0,40,0
40,Private,13,Prof-specialty,4650,0,40,0
17,Private,5,Sales,0,0,30,0
58,Private,12,Craft-repair,0,0,40,1
36,Private,9,Handlers-cleaners,0,0,37,0
30,State-gov,10,Prof-specialty,0,0,5,0
44,Private,13,Prof-specialty,0,0,45,0
37,Self-emp-inc,9,Craft-repair,0,0,40,0
23,Private,9,Transport-moving,0,0,45,0
18,Local-gov,7,Adm-clerical,0,0,25,0
37,Private,9,Tech-support,0,0,40,0
43,Private,13,Tech-support,0,0,24,1
21,Private,9,Craft-repair,0,0,40,0
34,Local-gov,14,Exec-managerial,0,0,40,1
47,Self-emp-inc,13,Exec-managerial,0,0,60,0
21,?,9,?,0,0,40,0
46,Private,9,Exec-managerial,3103,0,50,0
42,Private,6,Craft-repair,0,0,43,1
48,Local-gov,9,Craft-repair,0,0,60,0
23,Private,10,Adm-clerical,0,0,40,0
24,Private,13,Exec-managerial,0,0,36,0
45,Private,12,Craft-repair,0,0,66,0
44,Private,10,Handlers-cleaners,0,0,40,0
40,Private,4,Handlers-cleaners,0,2057,40,0
28,Private,13,Prof-specialty,0,1977,24,1
37,Private,7,Craft-repair,0,0,50,0
24,Private,4,Sales,2580,0,40,0
26,Private,8,Priv-house-serv,0,0,40,0
31,Private,10,Other-service,0,0,35,0
26,Private,13,Exec-managerial,0,0,45,0
53,Private,9,Craft-repair,0,0,40,1
37,Private,13,Prof-specialty,0,0,45,0
33,Private,9,Machine-op-inspct,0,0,65,0
23,Private,13,Sales,0,0,40,0
35,Private,9,Machine-op-inspct,0,0,40,0
21,Private,10,Handlers-cleaners,0,0,35,0
52,Private,10,Exec-managerial,0,0,50,0
34,Private,7,Machine-op-inspct,0,0,40,0
19,Private,10,Other-service,0,0,30,0
34,Private,9,Handlers-cleaners,0,0,40,0
61,Private,9,Machine-op-inspct,0,0,40,0
20,Private,11,Farming-fishing,0,0,40,0
52,Private,10,Exec-managerial,0,0,60,0
22,Private,10,Machine-op-inspct,0,0,30,0
67,Self-emp-inc,13,Sales,0,2174,40,0
76,?,13,?,0,0,30,0
50,Private,9,Craft-repair,0,0,2,0
54,Private,9,Machine-op-inspct,0,0,40,1
25,Private,9,Adm-clerical,0,0,50,1
29,Private,10,Sales,0,0,40,0
50,Private,10,Prof-specialty,0,0,40,0
34,Private,13,Exec-managerial,5178,0,55,1
73,Self-emp-not-inc,4,Farming-fishing,0,0,40,0
38,Self-emp-inc,13,Sales,0,0,55,1
33,Private,11,Adm-clerical,0,0,40,0
27,Private,10,Sales,0,0,42,0
55,Private,7,Machine-op-inspct,0,0,40,0
34,Private,12,Sales,0,0,40,0
24,Self-emp-not-inc,10,Other-service,0,0,50,0
33,Private,10,Craft-repair,0,0,40,0
33,Private,9,Exec-managerial,5178,0,50,0
39,Private,12,Adm-clerical,0,0,25,1
27,Private,10,Machine-op-inspct,0,0,40,0
55,Private,13,Tech-support,0,0,55,1
36,Private,6,Sales,0,0,40,0
44,State-gov,14,Prof-specialty,0,0,16,0
34,Private,9,Prof-specialty,0,0,30,0
35,Private,6,Craft-repair,0,0,60,0
20,Private,9,Adm-clerical,0,0,40,0
75,Self-emp-not-inc,7,Exec-managerial,0,0,30,0
49,Local-gov,3,Other-service,0,0,40,0
48,Private,5,Sales,0,0,40,0
30,Private,10,Tech-support,0,0,45,0
48,Private,9,Craft-repair,0,0,40,1
24,Private,9,Craft-repair,0,0,45,0
19,Private,10,Adm-clerical,0,0,20,0
29,Local-gov,14,Prof-specialty,0,0,35,0
33,Private,10,Handlers-cleaners,0,0,24,0
37,Private,13,Exec-managerial,0,0,40,0
47,Self-emp-inc,9,Machine-op-inspct,0,0,48,0
39,Private,9,Prof-specialty,0,0,45,1
32,State-gov,13,Adm-clerical,0,0,37,0
21,State-gov,10,Other-service,0,0,14,0
53,Private,10,Tech-support,0,0,40,0
52,Self-emp-inc,15,Exec-managerial,0,0,40,0
45,Self-emp-not-inc,6,Craft-repair,0,0,40,0
72,Private,13,Sales,1455,0,6,0
21,Private,12,Prof-specialty,0,0,36,0
55,Private,6,Other-service,0,0,29,0
32,?,7,?,0,0,49,0
23,Private,13,Exec-managerial,0,0,60,0
31,Private,13,Adm-clerical,0,0,60,0
38,Private,9,Machine-op-inspct,0,0,50,0
28,Private,13,Prof-specialty,0,0,35,0
65,Private,9,Adm-clerical,0,2206,59,0
47,Self-emp-inc,10,Farming-fishing,0,0,40,0
67,Self-emp-not-inc,13,Prof-specialty,0,0,40,0
26,Private,10,Adm-clerical,0,0,38,0
39,Private,9,Exec-managerial,0,0,60,1
49,Private,10,Sales,0,0,55,0
34,Self-emp-not-inc,15,Prof-specialty,0,0,48,1
42,Private,10,Prof-specialty,0,0,40,1
37,Private,11,Prof-specialty,0,0,38,0
34,Private,9,Craft-repair,3908,0,46,0
33,Private,9,Other-service,0,0,40,0
53,Local-gov,14,Prof-specialty,0,0,50,0
